curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,n_cases_used,expected_cases,coverage,is_valid,mean_return,mean_success_strict,mean_success_soft,mean_length
param,6,2,50000,65536,mid,generalization_combined,,,,,-183.31395966140505,0.0,0.0,727.7666666666667
param,6,3,75000,98304,mid,generalization_combined,,,,,-200.8691788841552,0.016666666666666666,0.016666666666666666,944.95
param,6,4,100000,131072,mid,generalization_combined,,,,,-170.31780826741775,0.0,0.0,1000.0
param,6,5,125000,163840,mid,generalization_combined,,,,,-127.60069605379698,0.03333333333333333,0.03333333333333333,989.8
param,6,6,150000,196608,mid,generalization_combined,,,,,-61.45039287057833,0.03333333333333333,0.08333333333333333,972.0
param,6,7,175000,229376,mid,generalization_combined,,,,,98.75879455925906,0.31666666666666665,0.5333333333333333,747.6666666666666
param,6,8,200000,262144,mid,generalization_combined,,,,,144.5061744294109,0.5,0.6166666666666667,582.4666666666667
param,6,9,225000,294912,mid,generalization_combined,,,,,160.35672209149433,0.5333333333333333,0.75,528.1666666666667
param,6,10,250000,327680,mid,generalization_combined,,,,,172.32364476439847,0.6666666666666666,0.85,448.0333333333333
param,6,11,275000,360448,mid,generalization_combined,,,,,199.9235562739105,0.5666666666666667,0.8833333333333333,443.53333333333336
param,6,12,300000,393216,mid,generalization_combined,,,,,216.7046073217344,0.5833333333333333,0.8666666666666667,429.0333333333333
param,6,13,325000,425984,mid,generalization_combined,,,,,212.51871392209864,0.55,0.8333333333333333,479.6166666666667
param,6,14,350000,458752,mid,generalization_combined,,,,,202.08722283151747,0.55,0.8999999999999999,423.0333333333334
param,6,15,375000,491520,mid,generalization_combined,,,,,209.0955925401219,0.5833333333333334,0.8333333333333333,452.73333333333335
param,6,16,400000,524288,mid,generalization_combined,,,,,185.73914159229093,0.5666666666666667,0.8,496.08333333333326
param,6,17,425000,557056,mid,generalization_combined,,,,,234.97221341293263,0.7166666666666667,0.9166666666666666,389.04999999999995
param,6,18,450000,589824,mid,generalization_combined,,,,,218.87913008054682,0.6666666666666667,0.8666666666666667,386.0
param,6,19,475000,622592,mid,generalization_combined,,,,,214.4220016100008,0.5166666666666667,0.8833333333333333,370.45
