curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,mean_return,mean_success,mean_length
joint,5,6,150000,196608,mid,unseen_combo,-95.87873875058187,0.03333333333333333,974.4
joint,5,7,175000,229376,mid,unseen_combo,-17.636366736246632,0.26666666666666666,901.7333333333332
joint,5,8,200000,262144,mid,unseen_combo,31.677331515252764,0.4666666666666666,818.0333333333333
joint,5,9,225000,294912,mid,unseen_combo,88.5939874264025,0.5666666666666667,685.4666666666667
joint,5,10,250000,327680,mid,unseen_combo,106.81103049957035,0.6333333333333333,645.5
joint,5,11,275000,360448,mid,unseen_combo,122.27184716723609,0.7000000000000001,653.2666666666668
joint,5,12,300000,393216,mid,unseen_combo,175.2307652756505,0.9,523.7333333333333
joint,5,13,325000,425984,mid,unseen_combo,222.21853314795283,1.0,352.56666666666666
joint,5,14,350000,458752,mid,unseen_combo,226.3900790972315,0.9333333333333332,322.8666666666667
joint,5,15,375000,491520,mid,unseen_combo,210.89212990250874,0.9333333333333332,306.8
joint,5,16,400000,524288,mid,unseen_combo,203.17589759164545,0.9666666666666667,292.2
joint,5,17,425000,557056,mid,unseen_combo,190.41025369932356,0.9333333333333332,337.7
joint,5,18,450000,589824,mid,unseen_combo,188.23564157924588,0.9333333333333332,322.6
joint,5,19,475000,622592,mid,unseen_combo,157.1648125193008,0.9,317.7
joint,5,20,500000,655360,final,unseen_combo,201.17096914936042,0.93,288.49666666666667
joint,6,1,25000,32768,mid,unseen_combo,-163.48053072943972,1.0,278.2
joint,6,2,50000,65536,mid,unseen_combo,-206.46083031687635,0.4666666666666666,747.2333333333332
joint,6,3,75000,98304,mid,unseen_combo,-209.4936999437147,0.20000000000000004,860.8000000000001
joint,6,4,100000,131072,mid,unseen_combo,-174.70530176986358,0.03333333333333333,970.7666666666668
joint,6,5,125000,163840,mid,unseen_combo,-130.9822138667411,0.0,1000.0
joint,6,6,150000,196608,mid,unseen_combo,-54.75101803552775,0.10000000000000002,972.2666666666668
joint,6,7,175000,229376,mid,unseen_combo,75.94831019712774,0.5333333333333333,765.5
joint,6,8,200000,262144,mid,unseen_combo,152.12053448928663,0.8666666666666667,585.4
joint,6,9,225000,294912,mid,unseen_combo,205.85515266596394,0.8666666666666667,481.0333333333333
joint,6,10,250000,327680,mid,unseen_combo,209.75392140119342,0.9333333333333332,459.59999999999997
joint,6,11,275000,360448,mid,unseen_combo,202.6557887592884,0.9333333333333332,424.90000000000003
joint,6,12,300000,393216,mid,unseen_combo,193.5577901153672,0.9666666666666667,451.26666666666665
joint,6,13,325000,425984,mid,unseen_combo,201.46377932105557,0.9666666666666667,417.8
joint,6,14,350000,458752,mid,unseen_combo,215.224022691665,1.0,448.3333333333333
joint,6,15,375000,491520,mid,unseen_combo,217.21401059731593,0.9,357.6666666666667
joint,6,16,400000,524288,mid,unseen_combo,233.41172180315797,0.9666666666666667,319.5333333333333
joint,6,17,425000,557056,mid,unseen_combo,220.7727096062605,0.8666666666666667,334.43333333333334
joint,6,18,450000,589824,mid,unseen_combo,216.95641830753127,1.0,272.3
joint,6,19,475000,622592,mid,unseen_combo,243.298632793838,0.9333333333333332,289.46666666666664
joint,6,20,500000,655360,final,unseen_combo,230.11237405248826,0.9033333333333333,342.6433333333334
joint,7,1,25000,32768,mid,unseen_combo,-180.75222355692725,1.0,280.4666666666667
joint,7,2,50000,65536,mid,unseen_combo,-157.32167267384685,1.0,343.8666666666666
joint,7,3,75000,98304,mid,unseen_combo,-181.7113875833395,0.4666666666666666,740.7333333333332
joint,7,4,100000,131072,mid,unseen_combo,-171.27447212828267,0.13333333333333333,914.4
joint,7,5,125000,163840,mid,unseen_combo,-112.77468875780615,0.03333333333333333,971.0
joint,7,6,150000,196608,mid,unseen_combo,-100.92526632062315,0.0,1000.0
joint,7,7,175000,229376,mid,unseen_combo,-92.38353251281053,0.0,1000.0
joint,7,8,200000,262144,mid,unseen_combo,-77.27572020123843,0.13333333333333333,953.5
joint,7,9,225000,294912,mid,unseen_combo,62.3884854915943,0.7666666666666666,768.6666666666666
joint,7,10,250000,327680,mid,unseen_combo,47.095054647714534,0.6333333333333333,792.4333333333334
joint,7,11,275000,360448,mid,unseen_combo,110.6083803744845,0.7999999999999999,616.5333333333333
joint,7,12,300000,393216,mid,unseen_combo,185.27322243833623,0.9333333333333332,461.9666666666667
joint,7,13,325000,425984,mid,unseen_combo,196.9945551880136,0.8666666666666667,447.40000000000003
joint,7,14,350000,458752,mid,unseen_combo,195.69850579207238,0.9333333333333332,418.2666666666667
joint,7,15,375000,491520,mid,unseen_combo,210.0083250685748,0.9,368.06666666666666
joint,7,16,400000,524288,mid,unseen_combo,229.74177971498034,0.8666666666666667,338.1666666666667
joint,7,17,425000,557056,mid,unseen_combo,204.88738622478377,0.9666666666666667,333.7
joint,7,18,450000,589824,mid,unseen_combo,214.14623279863784,0.9666666666666667,383.56666666666666
joint,7,19,475000,622592,mid,unseen_combo,191.30591319003136,0.8666666666666666,372.23333333333335
joint,7,20,500000,655360,final,unseen_combo,209.07705571683258,0.84,383.2166666666667
joint,8,1,25000,32768,mid,unseen_combo,-181.31412942258757,1.0,462.23333333333335
joint,8,2,50000,65536,mid,unseen_combo,-221.6457165410684,0.8333333333333334,492.23333333333335
joint,8,3,75000,98304,mid,unseen_combo,-203.91505120051383,0.6333333333333334,623.6
joint,8,4,100000,131072,mid,unseen_combo,-153.18122595051696,0.13333333333333333,889.5
joint,8,5,125000,163840,mid,unseen_combo,-129.4094754269617,0.06666666666666667,944.0
joint,8,6,150000,196608,mid,unseen_combo,-120.24110677020315,0.06666666666666667,945.2333333333332
joint,8,7,175000,229376,mid,unseen_combo,-96.58028846785601,0.06666666666666667,962.3000000000001
joint,8,8,200000,262144,mid,unseen_combo,-70.90715000464819,0.09999999999999999,959.5666666666666
joint,8,9,225000,294912,mid,unseen_combo,4.585193559386724,0.39999999999999997,851.0333333333333
joint,8,10,250000,327680,mid,unseen_combo,132.65915253330968,0.8333333333333334,619.3
joint,8,11,275000,360448,mid,unseen_combo,187.61597113254962,1.0,437.8333333333333
joint,8,12,300000,393216,mid,unseen_combo,164.5393714768605,0.9666666666666667,440.6000000000001
joint,8,13,325000,425984,mid,unseen_combo,194.39613899114363,1.0,377.5333333333333
joint,8,14,350000,458752,mid,unseen_combo,192.47951022093844,0.9333333333333332,372.6000000000001
joint,8,15,375000,491520,mid,unseen_combo,177.20265326056446,0.9333333333333332,374.73333333333335
joint,8,16,400000,524288,mid,unseen_combo,176.4866960449061,0.9333333333333332,341.5
joint,8,17,425000,557056,mid,unseen_combo,175.7270079399087,1.0,272.4
joint,8,18,450000,589824,mid,unseen_combo,219.70929676915867,0.9333333333333332,324.5333333333333
joint,8,19,475000,622592,mid,unseen_combo,198.63387774340026,0.9333333333333332,318.7
joint,8,20,500000,655360,final,unseen_combo,208.94009480263858,0.9333333333333332,294.5933333333333
joint,9,1,25000,32768,mid,unseen_combo,-115.10849850027542,0.9666666666666667,265.06666666666666
joint,9,2,50000,65536,mid,unseen_combo,-168.58639708209765,0.6666666666666666,644.1999999999999
joint,9,3,75000,98304,mid,unseen_combo,-131.69260192025794,0.3666666666666667,779.2000000000002
joint,9,4,100000,131072,mid,unseen_combo,-119.51180906365259,0.06666666666666667,944.0666666666666
joint,9,5,125000,163840,mid,unseen_combo,-105.30380959116853,0.0,1000.0
joint,9,6,150000,196608,mid,unseen_combo,-93.16692031772739,0.0,1000.0
joint,9,7,175000,229376,mid,unseen_combo,-36.35756958382784,0.16666666666666666,958.9333333333334
joint,9,8,200000,262144,mid,unseen_combo,73.69295440029309,0.5666666666666668,833.1666666666666
joint,9,9,225000,294912,mid,unseen_combo,79.48253809418019,0.6666666666666666,668.3333333333334
joint,9,10,250000,327680,mid,unseen_combo,198.11597875300677,1.0,406.8666666666666
joint,9,11,275000,360448,mid,unseen_combo,149.9426101774231,0.9666666666666667,367.7
joint,9,12,300000,393216,mid,unseen_combo,186.6742128841946,0.8666666666666667,428.5666666666666
joint,9,13,325000,425984,mid,unseen_combo,186.6446057807905,0.8666666666666667,410.76666666666665
joint,9,14,350000,458752,mid,unseen_combo,150.44686119138365,0.8666666666666667,412.90000000000003
joint,9,15,375000,491520,mid,unseen_combo,198.1834256621979,0.9,330.23333333333335
joint,9,16,400000,524288,mid,unseen_combo,218.32416730430987,0.9333333333333332,317.43333333333334
joint,9,17,425000,557056,mid,unseen_combo,212.37327907961628,0.9666666666666667,327.6333333333334
joint,9,18,450000,589824,mid,unseen_combo,208.91886631893217,0.9666666666666667,285.40000000000003
joint,9,19,475000,622592,mid,unseen_combo,198.4233738130015,0.8666666666666667,344.79999999999995
joint,9,20,500000,655360,final,unseen_combo,199.80443742234743,0.8966666666666666,317.08666666666664
param,0,1,25000,32768,mid,unseen_combo,-347.44849327776075,0.9666666666666667,322.59999999999997
param,0,2,50000,65536,mid,unseen_combo,-296.6935491738786,0.6333333333333333,556.3
param,0,3,75000,98304,mid,unseen_combo,-287.42344952188495,0.6333333333333334,673.3666666666667
param,0,4,100000,131072,mid,unseen_combo,-219.37846461025995,0.2333333333333333,867.0666666666666
param,0,5,125000,163840,mid,unseen_combo,-152.27278360168154,0.06666666666666667,943.3333333333334
param,0,6,150000,196608,mid,unseen_combo,-27.442766269719126,0.16666666666666666,942.4
param,0,7,175000,229376,mid,unseen_combo,85.7905519227378,0.6,799.0
param,0,8,200000,262144,mid,unseen_combo,154.22191926114326,0.8333333333333334,664.5333333333333
param,0,9,225000,294912,mid,unseen_combo,129.08332298750702,0.7999999999999999,613.3666666666667
param,0,10,250000,327680,mid,unseen_combo,121.55802653485792,0.9,434.8
param,0,11,275000,360448,mid,unseen_combo,155.43304798529178,0.7666666666666666,508.9666666666667
param,0,12,300000,393216,mid,unseen_combo,166.95231967919372,0.9,359.5
param,0,13,325000,425984,mid,unseen_combo,163.24254901691216,0.9,364.2
param,0,14,350000,458752,mid,unseen_combo,138.20851318663173,1.0,284.6333333333334
param,0,15,375000,491520,mid,unseen_combo,136.22836387180257,0.8666666666666667,351.26666666666665
param,0,16,400000,524288,mid,unseen_combo,180.16035376197206,0.9666666666666667,336.53333333333336
param,0,17,425000,557056,mid,unseen_combo,160.42826161382237,0.9333333333333332,342.73333333333335
param,0,18,450000,589824,mid,unseen_combo,211.2608820042348,0.7999999999999999,403.2
param,0,19,475000,622592,mid,unseen_combo,211.7716112908444,0.8666666666666667,412.4666666666667
param,0,20,500000,655360,final,unseen_combo,220.07746069060386,0.9066666666666667,329.4066666666667
param,1,1,25000,32768,mid,unseen_combo,-52.063827873178525,1.0,206.70000000000002
param,1,2,50000,65536,mid,unseen_combo,-150.58991688494936,1.0,348.2
param,1,3,75000,98304,mid,unseen_combo,-186.09915084361322,0.9333333333333332,451.43333333333334
param,1,4,100000,131072,mid,unseen_combo,-169.0483481954121,0.6666666666666666,733.2666666666668
param,1,5,125000,163840,mid,unseen_combo,-116.68105227901162,0.20000000000000004,904.1
param,1,6,150000,196608,mid,unseen_combo,-92.26978830327123,0.10000000000000002,958.6666666666666
param,1,7,175000,229376,mid,unseen_combo,-66.9169738165326,0.2333333333333333,869.5666666666666
param,1,8,200000,262144,mid,unseen_combo,-6.138418103534316,0.3333333333333333,854.7333333333332
param,1,9,225000,294912,mid,unseen_combo,74.2805604151912,0.8666666666666667,535.8666666666667
param,1,10,250000,327680,mid,unseen_combo,73.8274989889439,0.7000000000000001,594.3333333333333
param,1,11,275000,360448,mid,unseen_combo,51.23896155646009,0.6,616.0666666666666
param,1,12,300000,393216,mid,unseen_combo,85.18047706485883,0.5666666666666668,623.2666666666668
param,1,13,325000,425984,mid,unseen_combo,190.0101358045159,0.9333333333333332,387.3
param,1,14,350000,458752,mid,unseen_combo,202.45225801758463,1.0,364.26666666666665
param,1,15,375000,491520,mid,unseen_combo,228.8573893042601,0.9666666666666667,352.7333333333333
param,1,16,400000,524288,mid,unseen_combo,211.7952158917441,0.9666666666666667,321.4666666666667
param,1,17,425000,557056,mid,unseen_combo,224.77778828696134,0.9333333333333332,372.2
param,1,18,450000,589824,mid,unseen_combo,216.4716079286379,1.0,334.0
param,1,19,475000,622592,mid,unseen_combo,200.90923349280956,0.9333333333333332,355.1666666666667
param,1,20,500000,655360,final,unseen_combo,224.8403356306832,0.9466666666666667,357.4533333333334
param,2,1,25000,32768,mid,unseen_combo,-396.89657047218134,0.7999999999999999,498.26666666666665
param,2,2,50000,65536,mid,unseen_combo,-268.5299310093755,0.8333333333333334,522.6666666666666
param,2,3,75000,98304,mid,unseen_combo,-261.51613220038513,0.6666666666666666,578.1999999999999
param,2,4,100000,131072,mid,unseen_combo,-182.9362306178406,0.39999999999999997,771.6333333333333
param,2,5,125000,163840,mid,unseen_combo,-137.46294957264993,0.16666666666666666,861.9666666666667
param,2,6,150000,196608,mid,unseen_combo,-80.3974363180617,0.10000000000000002,936.8333333333334
param,2,7,175000,229376,mid,unseen_combo,79.82874855693606,0.8666666666666667,685.2666666666668
param,2,8,200000,262144,mid,unseen_combo,99.670745343043,0.8333333333333334,550.1333333333333
param,2,9,225000,294912,mid,unseen_combo,98.88242702654497,0.8333333333333334,549.1
param,2,10,250000,327680,mid,unseen_combo,154.37050318823364,0.8666666666666666,481.8
param,2,11,275000,360448,mid,unseen_combo,167.11482690376627,0.9333333333333332,386.6000000000001
param,2,12,300000,393216,mid,unseen_combo,170.1305426716813,0.8000000000000002,439.9333333333334
param,2,13,325000,425984,mid,unseen_combo,169.86697280172788,0.8666666666666667,347.43333333333334
param,2,14,350000,458752,mid,unseen_combo,189.36385985494437,1.0,293.1
param,2,15,375000,491520,mid,unseen_combo,190.90752737801537,0.9333333333333332,304.90000000000003
param,2,16,400000,524288,mid,unseen_combo,179.91945402029606,0.9666666666666667,280.1
param,2,17,425000,557056,mid,unseen_combo,179.7492253626211,0.9333333333333332,306.3
param,2,18,450000,589824,mid,unseen_combo,201.14158784293986,1.0,264.8666666666666
param,2,19,475000,622592,mid,unseen_combo,196.61075331009272,1.0,265.4666666666667
param,2,20,500000,655360,final,unseen_combo,205.1689781803094,0.89,312.09999999999997
param,3,1,25000,32768,mid,unseen_combo,-16.932561281129406,1.0,142.6
param,3,2,50000,65536,mid,unseen_combo,-48.504189145049715,0.9666666666666667,242.33333333333334
param,3,3,75000,98304,mid,unseen_combo,1.1101383075360782,0.9666666666666667,323.8
param,3,4,100000,131072,mid,unseen_combo,-21.544373643175962,0.9666666666666667,453.4666666666667
param,3,5,125000,163840,mid,unseen_combo,26.02641272719805,0.8666666666666667,640.9333333333334
param,3,6,150000,196608,mid,unseen_combo,3.975680952675981,0.4666666666666666,838.3666666666667
param,3,7,175000,229376,mid,unseen_combo,46.64453774013665,0.5666666666666668,767.5333333333333
param,3,8,200000,262144,mid,unseen_combo,-22.017031265258073,0.8333333333333334,632.8333333333334
param,3,9,225000,294912,mid,unseen_combo,49.37230476162932,0.9,470.40000000000003
param,3,10,250000,327680,mid,unseen_combo,73.11691045213178,0.8666666666666667,509.43333333333334
param,3,11,275000,360448,mid,unseen_combo,133.96136751831312,0.9,463.06666666666666
param,3,12,300000,393216,mid,unseen_combo,142.26514279781853,0.9333333333333332,433.3333333333333
param,3,13,325000,425984,mid,unseen_combo,128.85338357540004,0.9666666666666667,318.59999999999997
param,3,14,350000,458752,mid,unseen_combo,168.35486366788197,0.9666666666666667,273.7
param,3,15,375000,491520,mid,unseen_combo,139.019598483136,0.9333333333333332,284.09999999999997
param,3,16,400000,524288,mid,unseen_combo,162.10734351617194,1.0,254.79999999999998
param,3,17,425000,557056,mid,unseen_combo,186.54189954218035,0.9666666666666667,260.56666666666666
param,3,18,450000,589824,mid,unseen_combo,149.62475611679125,0.9666666666666667,256.46666666666664
param,3,19,475000,622592,mid,unseen_combo,173.1637297647717,1.0,216.86666666666665
param,3,20,500000,655360,final,unseen_combo,198.98630364032422,0.9199999999999999,303.21999999999997
param,4,1,25000,32768,mid,unseen_combo,-193.88953379465966,0.9666666666666667,408.5
param,4,2,50000,65536,mid,unseen_combo,-208.1690516324151,0.9333333333333332,453.3333333333333
param,4,3,75000,98304,mid,unseen_combo,-179.04421877039422,0.6333333333333333,603.5333333333333
param,4,4,100000,131072,mid,unseen_combo,-131.39419200189832,0.10000000000000002,913.4333333333334
param,4,5,125000,163840,mid,unseen_combo,-106.58071356670018,0.06666666666666667,942.8000000000001
param,4,6,150000,196608,mid,unseen_combo,-85.45818403082158,0.10000000000000002,933.6666666666666
param,4,7,175000,229376,mid,unseen_combo,-7.858143039617109,0.26666666666666666,872.1666666666666
param,4,8,200000,262144,mid,unseen_combo,117.7165141306358,0.7666666666666666,733.3666666666667
param,4,9,225000,294912,mid,unseen_combo,175.3309834895073,1.0,520.8333333333334
param,4,10,250000,327680,mid,unseen_combo,201.84167812828534,0.9666666666666667,398.1666666666667
param,4,11,275000,360448,mid,unseen_combo,197.0553994436708,0.9,375.7
param,4,12,300000,393216,mid,unseen_combo,229.71789621193417,0.9,329.1333333333334
param,4,13,325000,425984,mid,unseen_combo,200.5456835061957,0.9,343.7333333333333
param,4,14,350000,458752,mid,unseen_combo,202.89983630615453,0.9333333333333332,313.5
param,4,15,375000,491520,mid,unseen_combo,197.91946674726873,0.9,321.26666666666665
param,4,16,400000,524288,mid,unseen_combo,198.83124822754903,0.9666666666666667,273.40000000000003
